time,boiler,fridge,freezer,mw,waterkettle,coffee,lamp,lamp,lmap,lmap,lamp,total
12639,2,0,166,0,0,4,0,0,,0,0,172
12640,2,0,164,2,0,2,0,0,,0,0,170
12641,2,0,164,0,0,2,2,0,,0,0,170
12642,2,0,166,0,0,2,0,0,,0,0,170
12643,2,0,164,2,0,4,0,0,,0,0,172
12644,2,0,164,0,0,4,0,0,,0,0,170
12645,2,0,164,0,0,4,0,0,,0,0,170
12646,2,0,164,0,0,2,0,0,,0,0,168
12647,2,0,162,2,0,2,0,0,,0,0,168
12648,2,0,164,2,0,2,0,0,,0,0,170
12649,2,0,164,0,0,4,0,0,,0,0,170
12650,2,0,164,2,0,4,0,0,,0,0,172
12651,2,0,164,2,0,4,0,0,,0,0,172
12652,2,0,162,2,0,2,0,0,,0,0,168
12653,2,0,162,2,0,4,0,0,,0,2,172
12654,2,0,164,0,0,4,0,0,,0,0,170
12655,2,0,162,2,0,2,0,0,,0,0,168
12656,2,0,162,2,0,2,0,0,,0,0,168
12657,2,0,162,0,0,4,0,0,,0,0,168
12658,2,0,162,2,0,2,0,0,,0,0,168
12659,2,0,164,2,0,4,0,0,,0,0,172
12660,2,0,164,0,0,2,0,0,,0,0,168
12661,2,0,162,2,0,2,0,0,,0,0,168
12662,2,0,162,2,0,2,0,0,,0,0,168
12663,2,0,162,0,0,2,0,0,,0,0,166
12664,2,0,162,0,0,4,0,0,,0,0,168
12665,2,0,162,2,0,4,0,0,,0,0,170
12666,2,0,162,0,0,4,0,0,,0,0,168
12667,2,0,160,0,0,4,0,0,,0,0,166
12668,2,0,162,0,0,4,0,0,,0,0,168
12669,2,0,162,2,0,4,0,0,,0,0,170
12670,2,2,160,2,0,4,0,0,,0,0,170
12671,0,2,160,0,0,4,0,0,,0,0,166
12672,2,0,162,2,0,4,0,0,,0,0,170
12673,2,0,160,2,0,4,0,0,,0,0,168
12674,2,0,162,0,0,4,0,0,,0,0,168
12675,2,0,160,2,0,4,0,0,,0,0,168
12676,2,0,160,0,0,4,0,0,,0,0,166
12677,2,0,160,2,0,4,0,0,,0,0,168
12678,2,0,160,2,0,4,0,0,,0,0,168
12679,2,0,162,0,0,2,0,0,,0,0,166
12680,2,0,160,2,0,4,0,0,,0,0,168
12681,2,0,160,2,0,4,2,0,,0,0,170
12682,2,0,162,0,0,4,0,0,,0,0,168
12683,2,0,160,0,0,4,0,0,,0,0,166
12684,2,0,158,2,0,2,0,0,,0,0,164
12685,2,0,160,0,0,4,0,0,,0,0,166
12686,2,0,160,0,0,4,0,0,,0,0,166
12687,2,0,160,0,0,4,0,0,,0,0,166
12688,2,0,160,2,0,4,0,0,,0,0,168
12689,2,0,160,2,0,2,0,0,,0,0,166
12690,2,0,160,0,0,2,0,0,,0,0,164
12691,2,0,160,0,0,2,0,0,,0,0,164
12692,2,0,162,2,0,2,0,0,,0,0,168
12693,2,0,160,2,0,4,0,0,,0,0,168
12694,2,0,160,0,0,2,0,0,,0,0,164
12695,2,0,160,0,0,2,0,0,,0,0,164
12696,2,0,160,0,0,2,0,0,,0,0,164
12697,2,0,160,2,0,4,0,0,,0,0,168
12698,2,0,160,2,0,4,0,0,,0,0,168
12699,2,0,160,0,0,4,0,0,,0,0,166
12700,2,0,160,0,0,4,0,0,,0,0,166
12701,2,0,160,2,0,4,0,0,,0,0,168
12702,2,0,160,2,0,4,0,0,,0,0,168
12703,2,0,158,2,0,4,0,0,,0,0,166
12704,2,0,158,0,0,2,0,0,,0,0,162
12705,2,0,160,2,0,2,0,0,,0,0,166
12706,2,0,160,2,0,4,0,0,,0,0,168
12707,2,0,160,0,0,4,0,0,,0,0,166
12708,2,0,160,2,0,4,0,0,,0,0,168
12709,2,0,158,2,0,4,0,0,,0,0,166
12710,0,0,160,0,0,2,0,0,,0,0,162
12711,2,0,158,2,0,2,0,0,,0,0,164
12712,2,0,160,2,0,2,0,0,,0,0,166
12713,2,0,160,0,0,4,0,0,,0,0,166
12714,2,0,158,2,0,2,0,0,,0,0,164
12715,2,0,158,2,0,4,0,0,,0,0,166
12716,2,0,160,2,0,4,0,0,,0,0,168
12717,2,0,158,0,0,4,0,0,,0,0,164
12718,2,0,158,0,0,4,0,0,,0,0,164
12719,2,0,158,2,0,2,0,0,,0,0,164
12720,2,0,160,0,0,2,0,0,,0,0,164
12721,2,0,158,0,0,4,0,0,,0,0,164
12722,2,0,158,2,0,4,0,0,,0,0,166
12723,2,0,158,2,0,4,0,0,,0,0,166
12724,2,0,160,0,0,2,0,0,,0,0,164
12725,2,0,158,2,0,2,0,0,,0,0,164
12726,2,0,158,2,0,4,0,0,,0,0,166
12727,2,0,158,0,0,4,0,0,,0,0,164
12728,2,0,158,2,0,4,0,0,,0,0,166
12729,2,0,158,2,0,4,0,0,,0,0,166
12730,2,0,158,2,0,4,0,0,,0,0,166
12731,2,0,160,2,0,4,0,0,,0,0,168
12732,2,0,158,0,0,2,0,0,,0,0,162
12733,2,0,158,0,0,4,0,0,,0,0,164
12734,2,0,160,2,0,2,0,0,,0,0,166
12735,2,0,158,2,0,4,0,0,,0,0,166
12736,2,0,158,0,0,2,0,0,,0,0,162
12737,2,0,158,2,0,2,0,0,,0,0,164
12738,2,0,158,2,0,4,0,0,,0,0,166
12739,2,0,158,2,0,2,0,0,,0,0,164
12740,2,0,158,0,0,2,0,0,,0,0,162
12741,2,0,158,2,0,2,0,0,,0,0,164
12742,2,0,158,2,0,4,0,0,,0,0,166
12743,2,0,158,0,0,4,0,0,,0,0,164
12744,2,0,158,0,0,2,0,0,,0,0,162
12745,2,0,158,0,0,4,0,0,,0,0,164
12746,2,0,158,0,0,2,0,0,,0,0,162
12747,2,0,158,2,0,4,0,0,,0,0,166
12748,2,0,158,2,0,4,0,0,,0,0,166
12749,2,0,158,2,0,4,0,0,,0,0,166
12750,2,0,158,0,0,4,0,0,,0,0,164
12751,2,0,158,2,0,2,0,0,,0,0,164
12752,0,0,158,2,0,4,0,0,,0,0,164
12753,2,0,158,0,0,4,0,0,,0,0,164
12754,2,0,158,0,0,2,0,0,,0,0,162
12755,2,0,158,2,0,4,0,0,,0,0,166
12756,2,0,158,2,0,2,0,0,,0,0,164
12757,2,0,158,0,0,4,0,0,,0,0,164
12758,2,0,158,2,0,2,2,0,,0,0,166
12759,2,0,158,2,0,4,0,0,,0,0,166
12760,2,0,158,0,0,2,0,0,,0,0,162
12761,2,0,158,2,0,4,0,0,,0,0,166
12762,2,0,158,0,0,4,0,0,,0,0,164
12763,2,0,158,2,0,4,0,0,,0,0,166
12764,2,0,156,2,0,2,0,0,,0,0,162
12765,2,0,156,0,0,4,0,0,,0,0,162
12766,2,0,158,2,0,4,0,0,,0,0,166
12767,2,0,158,2,0,2,0,0,,0,0,164
12768,2,0,158,0,0,2,0,0,,0,0,162
12769,2,0,158,2,0,4,0,0,,0,0,166
12770,2,0,158,2,0,2,0,0,,0,0,164
12771,2,0,158,0,0,2,0,0,,0,0,162
12772,2,0,158,2,0,2,0,0,,0,0,164
12773,2,0,158,2,0,2,0,0,,0,0,164
12774,2,0,158,2,0,4,0,0,,0,0,166
12775,2,0,158,0,0,2,0,0,,0,0,162
12776,2,2,158,0,0,2,0,0,,0,0,164
12777,2,2,156,0,0,4,0,0,,0,2,166
12778,2,0,158,2,0,4,0,0,,0,0,166
12779,2,0,158,2,0,4,0,0,,0,0,166
12780,2,0,158,2,0,4,0,0,,0,0,166
12781,2,0,158,0,0,4,0,0,,0,0,164
12782,2,0,156,2,0,4,0,0,,0,0,164
12783,2,0,156,0,0,4,0,0,,0,0,162
12784,2,0,158,2,0,2,0,0,,0,0,164
12785,2,0,158,2,0,2,0,0,,0,0,164
12786,2,0,158,0,0,2,0,0,,0,0,162
12787,2,0,156,2,0,4,0,0,,0,0,164
12788,2,0,158,0,0,4,0,0,,0,0,164
12789,2,0,156,2,0,4,0,0,,0,0,164
12790,2,0,156,2,0,2,0,0,,0,0,162
12791,2,0,156,0,0,2,0,0,,0,0,160
12792,2,0,158,0,0,4,0,0,,0,0,164
12793,2,0,158,2,0,2,0,0,,0,0,164
12794,2,0,156,2,0,4,0,0,,0,0,164
12795,0,0,158,0,0,4,0,0,,0,2,164
12796,2,0,158,2,0,2,0,0,,0,0,164
12797,2,0,158,0,0,2,0,0,,0,0,162
12798,2,0,156,2,0,4,0,0,,0,0,164
12799,2,0,158,0,0,4,0,0,,0,0,164
12800,2,0,156,2,0,2,0,0,,0,0,162
12801,2,0,156,2,0,2,0,0,,0,0,162
12802,2,0,158,0,0,4,0,0,,0,0,164
12803,2,0,156,0,0,2,0,0,,0,0,160
12804,2,0,156,0,0,4,0,0,,0,0,162
12805,2,0,158,2,0,4,0,0,,0,2,168
12806,2,0,156,0,0,4,0,0,,0,0,162
12807,2,0,156,2,0,2,0,0,,0,0,162
12808,2,0,156,0,0,4,0,0,,0,0,162
12809,2,0,158,2,0,4,0,0,,0,0,166
12810,2,0,156,2,0,4,0,0,,0,0,164
12811,2,0,156,2,0,4,0,0,,0,0,164
12812,2,0,156,0,0,2,0,0,,0,0,160
12813,2,0,156,0,0,2,0,0,,0,0,160
12814,2,0,158,0,0,4,0,0,,0,0,164
12815,2,0,156,0,0,2,0,0,,0,0,160
12816,2,0,156,2,0,2,0,0,,0,0,162
12817,2,0,156,0,0,2,0,0,,0,0,160
12818,2,0,156,0,0,2,0,0,,0,0,160
12819,2,0,156,2,0,4,0,0,,0,0,164
12820,2,0,156,0,0,2,0,0,,0,0,160
12821,2,0,156,0,0,2,0,0,,0,0,160
12822,2,0,156,2,0,2,0,0,,0,0,162
12823,2,0,156,2,0,2,0,0,,0,0,162
12824,2,0,156,2,0,4,0,0,,0,0,164
12825,2,0,158,2,0,4,0,0,,0,0,166
12826,0,0,156,0,0,4,0,0,,0,0,160
12827,2,0,156,2,0,4,0,0,,0,0,164
12828,2,0,158,2,0,2,0,0,,0,0,164
12829,2,0,156,0,0,2,0,0,,0,0,160
12830,2,0,156,2,0,4,0,0,,0,0,164
12831,2,0,158,0,0,4,0,0,,0,0,164
12832,2,0,156,0,0,4,0,0,,0,0,162
12833,2,0,156,2,0,4,0,0,,0,0,164
12834,2,0,158,0,0,4,0,0,,0,0,164
12835,2,0,156,0,0,4,0,0,,0,0,162
12836,2,0,156,2,0,2,0,0,,0,0,162
12837,2,0,156,2,0,2,0,0,,0,0,162
12838,2,0,156,2,0,4,0,0,,0,0,164
12839,2,0,156,2,0,2,0,0,,0,0,162
12840,2,0,158,0,0,4,0,0,,0,0,164
12841,2,0,156,2,0,4,0,0,,0,0,164
12842,2,0,156,2,0,2,0,0,,0,0,162
12843,2,0,156,0,0,2,0,0,,0,0,160
12844,2,0,156,2,0,2,0,0,,0,0,162
12845,2,0,156,0,0,2,0,0,,0,0,160
12846,2,0,158,0,0,2,0,0,,0,0,162
12847,2,0,156,2,0,4,0,0,,0,0,164
12848,2,0,156,0,0,2,0,0,,0,0,160
12849,2,0,156,0,0,2,0,0,,0,0,160
12850,2,0,156,2,0,4,0,0,,0,0,164
12851,2,0,156,2,0,4,0,0,,0,0,164
12852,2,0,158,0,0,2,2,0,,0,0,164
12853,2,0,156,2,0,4,0,0,,0,0,164
12854,2,0,158,0,0,2,0,0,,0,0,162
12855,2,0,158,2,0,4,0,0,,0,0,166
12856,2,0,156,2,0,2,0,0,,0,0,162
12857,2,0,158,0,0,2,0,0,,0,0,162
12858,2,0,158,0,0,4,0,0,,0,0,164
12859,2,0,156,2,0,4,0,0,,0,0,164
12860,2,0,156,2,0,2,0,0,,0,0,162
12861,2,0,156,0,0,4,0,0,,0,0,162
12862,2,0,158,2,0,4,0,0,,0,0,166
12863,2,0,156,0,0,2,0,0,,0,0,160
12864,2,0,158,2,0,4,0,0,,0,0,166
12865,2,0,156,2,0,2,0,0,,0,0,162
12866,2,0,158,0,0,2,0,0,,0,0,162
12867,2,0,158,0,0,4,0,0,,0,0,164
12868,2,0,158,2,0,2,0,0,,0,0,164
12869,2,0,158,0,0,2,0,0,,0,0,162
12870,0,0,158,2,0,4,0,0,,0,0,164
12871,2,0,158,0,0,4,0,0,,0,0,164
12872,2,0,158,0,0,4,0,0,,0,0,164
12873,2,0,158,2,0,4,0,0,,0,0,166
12874,2,0,158,2,0,2,0,0,,0,0,164
12875,2,0,158,0,0,2,0,0,,0,0,162
12876,2,0,158,2,0,2,0,0,,0,0,164
12877,2,0,158,2,0,2,0,0,,0,0,164
12878,2,0,158,0,0,2,0,0,,0,0,162
12879,2,0,158,2,0,4,0,0,,0,0,166
12880,2,0,158,0,0,2,0,0,,0,0,162
12881,2,0,158,0,0,2,0,0,,0,0,162
12882,2,0,156,2,0,4,0,0,,0,0,164
12883,2,0,158,0,0,2,0,0,,0,0,162
12884,2,0,158,0,0,4,0,0,,0,0,164
12885,2,0,156,2,0,4,0,0,,0,0,164
12886,2,0,158,0,0,4,0,0,,0,0,164
12887,2,0,158,2,0,4,0,0,,0,0,166
12888,2,0,158,2,0,4,0,0,,0,0,166
12889,2,0,158,0,0,4,0,0,,0,0,164
12890,2,0,156,2,0,4,0,0,,0,0,164
12891,2,0,158,2,0,4,0,0,,0,0,166
12892,2,0,156,0,0,4,0,0,,0,0,162
12893,2,0,158,0,0,4,0,0,,0,0,164
12894,2,0,158,2,0,4,0,0,,0,0,166
12895,2,0,156,2,0,4,0,0,,0,0,164
12896,2,0,158,0,0,2,0,0,,0,0,162
12897,2,0,158,2,0,4,0,0,,0,0,166
12898,2,0,156,0,0,4,0,0,,0,0,162
12899,2,0,158,0,0,4,0,0,,0,0,164
12900,2,0,156,0,0,4,0,0,,0,0,162
12901,2,0,158,2,0,4,0,0,,0,0,166
12902,2,2,156,0,0,4,0,0,,0,0,164
12903,2,2,158,0,0,4,0,0,,0,0,166
12904,2,0,156,0,0,4,0,0,,0,0,162
12905,2,0,156,2,0,4,0,0,,0,0,164
12906,2,0,158,0,0,4,0,0,,0,0,164
12907,2,0,158,0,0,4,0,0,,0,0,164
12908,2,0,156,2,0,4,0,0,,0,0,164
12909,2,0,158,0,0,2,0,0,,0,0,162
12910,0,0,158,2,0,4,0,0,,0,0,164
12911,2,0,156,2,0,2,0,0,,0,0,162
12912,2,0,158,0,0,2,0,0,,0,0,162
12913,2,0,156,2,0,2,0,0,,0,0,162
12914,2,0,158,2,0,2,0,0,,0,0,164
12915,2,0,156,2,0,2,0,0,,0,0,162
12916,2,0,156,0,0,2,0,0,,0,0,160
12917,2,0,156,0,0,2,0,0,,0,0,160
12918,2,0,156,2,0,2,2,0,,0,0,164
12919,2,0,158,0,0,2,0,0,,0,0,162
12920,2,0,156,0,0,4,0,0,,0,0,162
12921,4,0,156,2,0,2,0,0,,0,0,164
12922,2,0,156,0,0,2,0,0,,0,0,160
12923,2,0,158,0,0,4,0,0,,0,0,164
12924,2,0,156,2,0,4,0,0,,0,0,164
12925,2,0,156,0,0,2,0,0,,0,0,160
12926,2,0,156,0,0,4,0,0,,0,0,162
12927,2,0,156,2,0,4,0,0,,0,0,164
12928,2,0,156,0,0,2,0,0,,0,0,160
12929,2,0,156,0,0,4,0,0,,0,0,162
12930,2,0,156,0,0,4,0,0,,0,0,162
12931,2,0,156,2,0,4,0,0,,0,0,164
12932,2,0,156,0,0,4,0,0,,0,0,162
12933,2,0,156,2,0,4,0,0,,0,0,164
12934,2,0,156,0,0,4,0,0,,0,0,162
12935,2,0,156,2,0,4,0,0,,0,0,164
12936,2,0,156,2,0,4,0,0,,0,0,164
12937,2,0,156,0,0,4,0,0,,0,0,162
12938,2,0,156,0,0,4,0,0,,0,0,162
12939,2,0,156,2,0,4,0,0,,0,0,164
12940,2,0,156,2,0,2,0,0,,0,0,162
12941,2,0,156,0,0,4,0,0,,0,0,162
12942,2,0,156,2,0,4,0,0,,0,0,164
12943,2,0,156,2,0,2,0,0,,0,0,162
12944,2,0,156,0,0,4,0,0,,0,0,162
12945,2,0,156,2,0,4,0,0,,0,0,164
12946,2,0,156,2,0,2,0,0,,0,0,162
12947,2,0,156,0,0,4,0,0,,0,0,162
12948,2,0,156,2,0,4,0,0,,0,0,164
12949,2,0,156,0,0,4,0,0,,0,0,162
12950,2,0,156,2,0,4,0,0,,0,0,164
12951,2,0,156,2,0,2,0,0,,0,0,162
12952,2,0,156,2,0,4,0,0,,0,0,164
12953,2,0,156,0,0,4,2,0,,0,0,164
12954,2,0,156,2,0,4,0,0,,0,0,164
12955,2,0,156,2,0,4,0,0,,0,0,164
12956,2,0,156,0,0,4,0,0,,0,0,162
12957,2,0,154,2,0,4,0,0,,0,0,162
12958,2,0,156,0,0,4,0,0,,0,0,162
12959,2,0,154,2,0,4,0,0,,0,0,162
12960,2,0,156,2,0,4,0,0,,0,0,164
12961,0,0,154,0,0,4,0,0,,0,0,158
12962,2,0,156,2,0,4,0,0,,0,0,164
12963,2,0,154,0,0,4,0,0,,0,0,160
12964,2,0,154,0,0,4,0,0,,0,0,160
12965,2,0,154,0,0,4,0,0,,0,0,160
12966,2,0,154,2,0,4,0,0,,0,0,162
12967,2,0,156,0,0,4,0,0,,0,0,162
12968,2,0,154,0,0,4,0,0,,0,0,160
12969,2,0,154,2,0,4,0,0,,0,0,162
12970,2,0,154,2,0,2,0,0,,0,0,160
12971,2,0,156,0,0,2,0,0,,0,0,160
12972,2,0,156,2,0,2,0,0,,0,0,162
12973,2,0,158,2,0,2,0,0,,0,0,164
12974,2,0,156,2,0,4,0,0,,0,0,164
12975,2,0,156,0,0,2,0,0,,0,0,160
12976,2,0,156,0,0,2,2,0,,0,0,162
12977,2,0,156,2,0,4,0,0,,0,0,164
12978,2,0,156,0,0,4,0,0,,0,0,162
12979,2,0,156,2,0,4,0,0,,0,0,164
12980,2,0,156,2,0,4,0,0,,0,0,164
12981,2,0,156,0,0,4,0,0,,0,0,162
12982,2,0,156,2,0,4,0,0,,0,0,164
12983,2,0,156,2,0,4,0,0,,0,0,164
12984,2,0,156,0,0,4,0,0,,0,0,162
12985,2,0,156,0,0,2,0,0,,0,0,160
12986,2,0,156,2,0,4,0,0,,0,0,164
12987,2,0,156,0,0,4,0,0,,0,0,162
12988,2,0,156,2,0,4,0,0,,0,0,164
12989,2,0,156,0,0,4,0,0,,0,0,162
12990,2,0,154,2,0,4,0,0,,0,0,162
12991,2,0,156,0,0,4,0,0,,0,0,162
12992,2,0,156,2,0,4,0,0,,0,2,166
12993,2,0,156,0,0,4,0,0,,0,0,162
12994,2,0,154,2,0,4,0,0,,0,0,162
12995,2,0,156,2,0,4,0,0,,0,0,164
12996,64,0,154,2,0,4,0,0,,0,0,224
12997,73,0,154,0,0,2,0,0,,0,0,229
12998,75,0,156,2,0,4,0,0,,0,0,237
12999,79,0,156,2,0,4,0,0,,0,0,241
13000,79,0,154,2,0,2,2,0,,0,0,239
13001,,,156,,,,,,,,,156
13002,,,154,,,,,,,,,154
13003,,,154,,,,,,,,,154
13004,,,156,,,,,,,,,156
13005,,,154,,,,,,,,,154
13006,,,154,,,,,,,,,154
13007,,,154,,,,,,,,,154
13008,,,154,,,,,,,,,154
13009,,,156,,,,,,,,,156
13010,,,154,,,,,,,,,154
13011,,,156,,,,,,,,,156
13012,,,154,,,,,,,,,154
13013,,,154,,,,,,,,,154
13014,,,154,,,,,,,,,154
13015,,,154,,,,,,,,,154
13016,,,154,,,,,,,,,154
13017,,,154,,,,,,,,,154
13018,,,156,,,,,,,,,156
13019,,,154,,,,,,,,,154
13020,,,154,,,,,,,,,154
13021,,,154,,,,,,,,,154
13022,,,154,,,,,,,,,154
13023,,,154,,,,,,,,,154
13024,,,154,,,,,,,,,154
13025,,,154,,,,,,,,,154
13026,,,151,,,,,,,,,151
13027,,,154,,,,,,,,,154
13028,,,154,,,,,,,,,154
13029,,,154,,,,,,,,,154
13030,,,154,,,,,,,,,154
13031,,,151,,,,,,,,,151
13032,,,151,,,,,,,,,151
13033,,,154,,,,,,,,,154
13034,,,151,,,,,,,,,151
13035,,,151,,,,,,,,,151
13036,,,154,,,,,,,,,154
13037,,,154,,,,,,,,,154
13038,,,151,,,,,,,,,151
13039,,,151,,,,,,,,,151
13040,,,154,,,,,,,,,154
13041,,,151,,,,,,,,,151
13042,,,151,,,,,,,,,151
13043,,,154,,,,,,,,,154
13044,,,151,,,,,,,,,151
13045,,,151,,,,,,,,,151
13046,,,154,,,,,,,,,154
13047,,,151,,,,,,,,,151
13048,,,151,,,,,,,,,151
13049,,,151,,,,,,,,,151
13050,,,151,,,,,,,,,151
13051,,,151,,,,,,,,,151
13052,,,151,,,,,,,,,151
13053,,,154,,,,,,,,,154
13054,,,151,,,,,,,,,151
13055,,,151,,,,,,,,,151
13056,,,151,,,,,,,,,151
13057,,,151,,,,,,,,,151
13058,,,151,,,,,,,,,151
13059,,,151,,,,,,,,,151
13060,,,151,,,,,,,,,151
13061,,,151,,,,,,,,,151
13062,,,151,,,,,,,,,151
13063,,,151,,,,,,,,,151
13064,,,151,,,,,,,,,151
13065,,,151,,,,,,,,,151
13066,,,151,,,,,,,,,151
13067,,,151,,,,,,,,,151
13068,,,151,,,,,,,,,151
13069,,,151,,,,,,,,,151
13070,,,151,,,,,,,,,151
13071,,,151,,,,,,,,,151
13072,,,151,,,,,,,,,151
13073,,,151,,,,,,,,,151
13074,,,149,,,,,,,,,149
13075,,,151,,,,,,,,,151
13076,,,151,,,,,,,,,151
13077,,,151,,,,,,,,,151
13078,,,151,,,,,,,,,151
13079,,,151,,,,,,,,,151
13080,,,151,,,,,,,,,151
13081,,,151,,,,,,,,,151
13082,,,151,,,,,,,,,151
13083,,,151,,,,,,,,,151
13084,,,149,,,,,,,,,149
13085,,,151,,,,,,,,,151
13086,,,149,,,,,,,,,149
13087,,,151,,,,,,,,,151
13088,,,151,,,,,,,,,151
13089,,,149,,,,,,,,,149
13090,,,151,,,,,,,,,151
13091,,,149,,,,,,,,,149
13092,,,151,,,,,,,,,151
13093,,,149,,,,,,,,,149
13094,,,151,,,,,,,,,151
13095,,,149,,,,,,,,,149
